etiqueta,persona,id_muestra,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,ubic_izq_x,ubic_izq_y,ubic_der_x,ubic_der_y,ubic_nariz_x,ubic_nariz_y,ubic_ojos_x,ubic_ojos_y,ubic_boca_x,ubic_boca_y,ubic_orejaizq_x,ubic_orejaizq_y,ubic_orejader_x,ubic_orejader_y
PRUEBA_1,prueba,0,10,0.000000,0.000000,0.000000,-0.035733,-0.021653,-0.015575,-0.068086,-0.059089,-0.025490,-0.093305,-0.093766,-0.034164,-0.117178,-0.113512,-0.042963,-0.054722,-0.149223,-0.015226,-0.070351,-0.213616,-0.027613,-0.077221,-0.253630,-0.037633,-0.081479,-0.290317,-0.045091,-0.031439,-0.165719,-0.017531,-0.037804,-0.242744,-0.027783,-0.040365,-0.289715,-0.036346,-0.042551,-0.331686,-0.042898,-0.008115,-0.164740,-0.022071,-0.010085,-0.241019,-0.034102,-0.011599,-0.287014,-0.041133,-0.013847,-0.328547,-0.046084,0.014928,-0.150703,-0.027877,0.019991,-0.206781,-0.038904,0.023306,-0.243762,-0.042663,0.025262,-0.278990,-0.045093,0.000000,0.000000,0.000000,0.035874,-0.022588,-0.011621,0.066939,-0.061444,-0.017762,0.090701,-0.097160,-0.023863,0.112795,-0.116967,-0.030169,0.052714,-0.150515,-0.007608,0.065635,-0.207203,-0.016665,0.070950,-0.242661,-0.025541,0.074847,-0.275662,-0.032392,0.031703,-0.166296,-0.009854,0.040349,-0.237082,-0.017370,0.043947,-0.280423,-0.025589,0.045815,-0.318901,-0.031963,0.010267,-0.167280,-0.013809,0.015089,-0.233778,-0.021440,0.017491,-0.276772,-0.027930,0.018938,-0.315297,-0.032816,-0.012727,-0.156408,-0.019044,-0.012663,-0.207862,-0.026280,-0.013063,-0.241112,-0.029193,-0.013611,-0.273101,-0.031009,0.815995,-0.462812,-0.771196,-0.539387,0.041709,-1.036486,0.039831,-1.196392,0.037178,-0.873463,0.200211,-1.090946,-0.167544,-1.127964
PRUEBA_1,prueba,0,11,0.000000,0.000000,0.000000,-0.036144,-0.020623,-0.015803,-0.068768,-0.058009,-0.025636,-0.094002,-0.093077,-0.034157,-0.117751,-0.113917,-0.042767,-0.054701,-0.149138,-0.015160,-0.070246,-0.213214,-0.027605,-0.077205,-0.253340,-0.037730,-0.081619,-0.289831,-0.045253,-0.031395,-0.165563,-0.017396,-0.037475,-0.242683,-0.027764,-0.040017,-0.289869,-0.036529,-0.042408,-0.331857,-0.043145,-0.008069,-0.164611,-0.021905,-0.009893,-0.240978,-0.034135,-0.011472,-0.287679,-0.041430,-0.013920,-0.329669,-0.046487,0.015029,-0.150346,-0.027668,0.020473,-0.206842,-0.038885,0.023802,-0.243821,-0.042738,0.025470,-0.278722,-0.045166,0.000000,0.000000,0.000000,0.036037,-0.022558,-0.011255,0.067093,-0.060887,-0.017112,0.090487,-0.096393,-0.022920,0.111705,-0.116316,-0.028922,0.052566,-0.150356,-0.007240,0.065692,-0.206207,-0.016276,0.071084,-0.241001,-0.025186,0.074960,-0.273121,-0.032071,0.031521,-0.166064,-0.009749,0.040201,-0.236893,-0.017364,0.044008,-0.280144,-0.025751,0.046100,-0.318281,-0.032244,0.010144,-0.166709,-0.013952,0.014808,-0.233319,-0.021876,0.017382,-0.276340,-0.028676,0.018955,-0.314650,-0.033745,-0.012812,-0.155113,-0.019366,-0.012914,-0.206594,-0.026990,-0.013241,-0.240190,-0.030163,-0.013700,-0.272537,-0.032168,0.818778,-0.465253,-0.774218,-0.546266,0.039093,-1.039168,0.037966,-1.197398,0.035444,-0.873504,0.198390,-1.095928,-0.169198,-1.130485
PRUEBA_1,prueba,0,12,0.000000,0.000000,0.000000,-0.035974,-0.022043,-0.013378,-0.068636,-0.060051,-0.021710,-0.093139,-0.095020,-0.029144,-0.116189,-0.113915,-0.036706,-0.054173,-0.148317,-0.012633,-0.069036,-0.212509,-0.023947,-0.075962,-0.252424,-0.033312,-0.080769,-0.288540,-0.040463,-0.031287,-0.164295,-0.015577,-0.037112,-0.241611,-0.024914,-0.039477,-0.288516,-0.033016,-0.041888,-0.330246,-0.039300,-0.008321,-0.163322,-0.020577,-0.010235,-0.239125,-0.031938,-0.012068,-0.284948,-0.038765,-0.014956,-0.325829,-0.043624,0.014752,-0.149473,-0.026654,0.021118,-0.205213,-0.037306,0.024391,-0.242022,-0.040974,0.025656,-0.276777,-0.043351,0.000000,0.000000,0.000000,0.035254,-0.020913,-0.011137,0.066323,-0.058369,-0.017061,0.090700,-0.091402,-0.023024,0.111740,-0.110846,-0.029281,0.052897,-0.147015,-0.007835,0.066334,-0.201712,-0.017268,0.072604,-0.236162,-0.026325,0.077840,-0.268395,-0.033246,0.032440,-0.163189,-0.010318,0.041130,-0.232853,-0.018333,0.045891,-0.275939,-0.026703,0.049400,-0.314955,-0.033105,0.011487,-0.164440,-0.014491,0.016114,-0.230669,-0.022743,0.019434,-0.273769,-0.029538,0.022255,-0.313081,-0.034506,-0.010844,-0.153875,-0.019879,-0.011049,-0.204969,-0.027750,-0.011155,-0.238094,-0.030992,-0.011135,-0.270494,-0.032985,0.823606,-0.477403,-0.773261,-0.569657,0.039558,-1.041548,0.038510,-1.199236,0.035756,-0.874818,0.199404,-1.097695,-0.169804,-1.131869
PRUEBA_1,prueba,0,13,0.000000,0.000000,0.000000,-0.035560,-0.021983,-0.014236,-0.068461,-0.060532,-0.023032,-0.093981,-0.096226,-0.030727,-0.117461,-0.116588,-0.038391,-0.054997,-0.151901,-0.012658,-0.069682,-0.215992,-0.023916,-0.076583,-0.255724,-0.033389,-0.081570,-0.291591,-0.040589,-0.031966,-0.167871,-0.015146,-0.037315,-0.244351,-0.024291,-0.039398,-0.291007,-0.032389,-0.041642,-0.332351,-0.038624,-0.008959,-0.166692,-0.019794,-0.010047,-0.241164,-0.030765,-0.011675,-0.286243,-0.037379,-0.014469,-0.326052,-0.042041,0.014029,-0.152505,-0.025615,0.020396,-0.208602,-0.035717,0.023785,-0.245124,-0.039045,0.025109,-0.278968,-0.041137,0.000000,0.000000,0.000000,0.036041,-0.022526,-0.010601,0.066927,-0.059924,-0.016029,0.091334,-0.093357,-0.021640,0.112372,-0.113630,-0.027617,0.053384,-0.147446,-0.006270,0.066231,-0.202553,-0.015323,0.072146,-0.236977,-0.024284,0.077290,-0.269416,-0.031326,0.033162,-0.163378,-0.009188,0.041556,-0.232293,-0.017058,0.045949,-0.274891,-0.025810,0.049383,-0.313306,-0.032585,0.012069,-0.164127,-0.013835,0.016532,-0.229801,-0.022240,0.019659,-0.273841,-0.029555,0.022580,-0.314433,-0.034990,-0.010854,-0.152757,-0.019641,-0.011139,-0.203999,-0.027978,-0.011284,-0.238148,-0.031792,-0.011125,-0.272079,-0.034271,0.837143,-0.467886,-0.780100,-0.572204,0.039676,-1.042156,0.038439,-1.200734,0.035531,-0.874445,0.199274,-1.098560,-0.170860,-1.132326
PRUEBA_1,prueba,0,14,0.000000,0.000000,0.000000,-0.035893,-0.021721,-0.015342,-0.069026,-0.060214,-0.024609,-0.094662,-0.095764,-0.032566,-0.118078,-0.117176,-0.040387,-0.054811,-0.152306,-0.013636,-0.069777,-0.217055,-0.025093,-0.077065,-0.256894,-0.034689,-0.082307,-0.292874,-0.041974,-0.031903,-0.167964,-0.015654,-0.037589,-0.244530,-0.024981,-0.039666,-0.291193,-0.033016,-0.041800,-0.332981,-0.039201,-0.009148,-0.166575,-0.019956,-0.010981,-0.241576,-0.031092,-0.012471,-0.286781,-0.037572,-0.015073,-0.327412,-0.042184,0.013694,-0.152545,-0.025558,0.019451,-0.208378,-0.035906,0.022742,-0.244844,-0.039294,0.024254,-0.279353,-0.041425,0.000000,0.000000,0.000000,0.035979,-0.022599,-0.010403,0.066686,-0.060185,-0.015721,0.090978,-0.093769,-0.021249,0.111963,-0.114071,-0.027081,0.053237,-0.147961,-0.005838,0.066305,-0.203039,-0.014736,0.072238,-0.237486,-0.023589,0.077282,-0.269752,-0.030539,0.033008,-0.164062,-0.008811,0.041609,-0.233077,-0.016521,0.046086,-0.275548,-0.025136,0.049458,-0.313592,-0.031784,0.011925,-0.165066,-0.013511,0.016419,-0.230847,-0.021768,0.019583,-0.274855,-0.028948,0.022414,-0.314962,-0.034272,-0.010933,-0.153904,-0.019359,-0.011358,-0.205087,-0.027524,-0.011504,-0.239141,-0.031178,-0.011352,-0.272608,-0.033528,0.841718,-0.466810,-0.781168,-0.572348,0.040907,-1.043470,0.039643,-1.200446,0.036655,-0.874018,0.199656,-1.101045,-0.170102,-1.133528
PRUEBA_1,prueba,0,15,0.000000,0.000000,0.000000,-0.035664,-0.023821,-0.014498,-0.068201,-0.062599,-0.023653,-0.093450,-0.097913,-0.031680,-0.116845,-0.117649,-0.039769,-0.054467,-0.153093,-0.013624,-0.068557,-0.217482,-0.025341,-0.075260,-0.257404,-0.035114,-0.080342,-0.293622,-0.042569,-0.031207,-0.168625,-0.016312,-0.035803,-0.246148,-0.026105,-0.037758,-0.293253,-0.034653,-0.040448,-0.335134,-0.041213,-0.008197,-0.166604,-0.021158,-0.008401,-0.241722,-0.032954,-0.010023,-0.288635,-0.040335,-0.013284,-0.330234,-0.045501,0.014733,-0.151343,-0.027132,0.022021,-0.208205,-0.038078,0.025720,-0.246010,-0.042023,0.027077,-0.281209,-0.044571,0.000000,0.000000,0.000000,0.036560,-0.024915,-0.010217,0.066931,-0.064864,-0.015757,0.089766,-0.099604,-0.021539,0.110588,-0.120216,-0.027758,0.052876,-0.150021,-0.007574,0.064907,-0.207876,-0.016938,0.069788,-0.243675,-0.025626,0.073932,-0.276601,-0.032367,0.031982,-0.165669,-0.010711,0.039596,-0.236021,-0.018882,0.043110,-0.279481,-0.027366,0.045844,-0.318181,-0.033846,0.010093,-0.166406,-0.015418,0.013886,-0.234670,-0.023902,0.015794,-0.278310,-0.030856,0.017931,-0.318088,-0.035991,-0.013401,-0.154845,-0.021192,-0.014281,-0.206063,-0.029649,-0.014693,-0.240194,-0.033484,-0.014437,-0.273677,-0.035840,0.846561,-0.447493,-0.787612,-0.557606,0.041362,-1.024963,0.040045,-1.182861,0.036149,-0.855577,0.198942,-1.083034,-0.170986,-1.115782
PRUEBA_1,prueba,0,16,0.000000,0.000000,0.000000,-0.035380,-0.021667,-0.014464,-0.068744,-0.061733,-0.023134,-0.094351,-0.096340,-0.030663,-0.117588,-0.114978,-0.038232,-0.054349,-0.152930,-0.013103,-0.069284,-0.217395,-0.024233,-0.076432,-0.257093,-0.033635,-0.081506,-0.292957,-0.040871,-0.031415,-0.167990,-0.015573,-0.037080,-0.245165,-0.024707,-0.039180,-0.291966,-0.032795,-0.041481,-0.333852,-0.039097,-0.008518,-0.166069,-0.020229,-0.010619,-0.242196,-0.031428,-0.011946,-0.287774,-0.038333,-0.014529,-0.328890,-0.043312,0.014402,-0.151775,-0.026080,0.020099,-0.207975,-0.036705,0.023788,-0.245082,-0.040468,0.025770,-0.280762,-0.042950,0.000000,0.000000,0.000000,0.036064,-0.025530,-0.010536,0.066013,-0.065148,-0.016252,0.088972,-0.099899,-0.022162,0.109814,-0.120452,-0.028393,0.051035,-0.151535,-0.007155,0.063686,-0.208783,-0.016416,0.069134,-0.244592,-0.025304,0.073735,-0.277910,-0.032246,0.030140,-0.166732,-0.010170,0.037970,-0.237191,-0.018245,0.041839,-0.280949,-0.026937,0.044701,-0.320233,-0.033625,0.008717,-0.166818,-0.014817,0.011972,-0.234211,-0.023157,0.014485,-0.278511,-0.030280,0.016974,-0.318919,-0.035584,-0.014170,-0.154717,-0.020601,-0.015533,-0.206780,-0.028831,-0.015965,-0.241490,-0.032601,-0.015629,-0.275617,-0.035010,0.852271,-0.456587,-0.799439,-0.565422,0.036421,-1.032063,0.034900,-1.191054,0.031315,-0.858598,0.195414,-1.092276,-0.178645,-1.122638
PRUEBA_1,prueba,0,17,0.000000,0.000000,0.000000,-0.035164,-0.021911,-0.014790,-0.068487,-0.062017,-0.023552,-0.094166,-0.096692,-0.031125,-0.117604,-0.115207,-0.038743,-0.054364,-0.153424,-0.013316,-0.069270,-0.217852,-0.024721,-0.076558,-0.257775,-0.034341,-0.081883,-0.293808,-0.041753,-0.031466,-0.168676,-0.015673,-0.037184,-0.245134,-0.025125,-0.039285,-0.291717,-0.033456,-0.041659,-0.333446,-0.039928,-0.008601,-0.166940,-0.020257,-0.010801,-0.242287,-0.031776,-0.012195,-0.288003,-0.038839,-0.014883,-0.329139,-0.043887,0.014310,-0.152740,-0.026063,0.019941,-0.208707,-0.036954,0.023637,-0.245816,-0.040878,0.025584,-0.281253,-0.043461,0.000000,0.000000,0.000000,0.035771,-0.026119,-0.010081,0.065533,-0.066025,-0.015590,0.088492,-0.100422,-0.021375,0.109014,-0.120593,-0.027496,0.050336,-0.152259,-0.006529,0.063059,-0.208771,-0.015767,0.068731,-0.243988,-0.024758,0.073458,-0.276523,-0.031745,0.029586,-0.166956,-0.009767,0.037455,-0.236859,-0.017908,0.041412,-0.280681,-0.026767,0.044210,-0.319910,-0.033574,0.008324,-0.166733,-0.014644,0.011326,-0.233921,-0.023079,0.013942,-0.278392,-0.030438,0.016441,-0.318712,-0.035899,-0.014541,-0.154419,-0.020609,-0.016292,-0.206469,-0.028848,-0.016682,-0.241255,-0.032695,-0.016200,-0.275250,-0.035208,0.854064,-0.456434,-0.799094,-0.566745,0.036647,-1.032286,0.034725,-1.191359,0.031573,-0.856935,0.195340,-1.093869,-0.178964,-1.124164
PRUEBA_1,prueba,0,18,0.000000,0.000000,0.000000,-0.035419,-0.020952,-0.014475,-0.068742,-0.060575,-0.023020,-0.094226,-0.095108,-0.030411,-0.117478,-0.114144,-0.037839,-0.054643,-0.152481,-0.013028,-0.069595,-0.216839,-0.024150,-0.077008,-0.256513,-0.033531,-0.082414,-0.292342,-0.040763,-0.031828,-0.168392,-0.015417,-0.037856,-0.245140,-0.024539,-0.040341,-0.291744,-0.032665,-0.042977,-0.333378,-0.039008,-0.009004,-0.166971,-0.019987,-0.011284,-0.242400,-0.031147,-0.012806,-0.287835,-0.038085,-0.015522,-0.328791,-0.043099,0.013771,-0.152901,-0.025756,0.019170,-0.208746,-0.036343,0.022677,-0.245667,-0.040132,0.024651,-0.281081,-0.042635,0.000000,0.000000,0.000000,0.036063,-0.024572,-0.010205,0.066716,-0.064374,-0.015643,0.089561,-0.100127,-0.021339,0.110560,-0.121277,-0.027302,0.051180,-0.151177,-0.006026,0.065377,-0.207627,-0.015439,0.072524,-0.243295,-0.024520,0.078170,-0.276106,-0.031407,0.031068,-0.166845,-0.009082,0.040340,-0.236669,-0.017228,0.045053,-0.280552,-0.025907,0.047924,-0.319858,-0.032350,0.010093,-0.167916,-0.013829,0.014587,-0.236064,-0.022319,0.017615,-0.280400,-0.029334,0.019963,-0.320391,-0.034291,-0.012613,-0.156742,-0.019675,-0.013480,-0.209285,-0.027850,-0.013842,-0.243327,-0.031216,-0.013980,-0.276024,-0.033130,0.855344,-0.461639,-0.799312,-0.571708,0.047843,-1.025221,0.042012,-1.186401,0.038461,-0.849655,0.196639,-1.091410,-0.174888,-1.121332
PRUEBA_1,prueba,0,19,0.000000,0.000000,0.000000,-0.035773,-0.021257,-0.014925,-0.068729,-0.060912,-0.023753,-0.094331,-0.096579,-0.031483,-0.118122,-0.115920,-0.039248,-0.054690,-0.152847,-0.012616,-0.069549,-0.217049,-0.023994,-0.077069,-0.257187,-0.033752,-0.082611,-0.293682,-0.041284,-0.031856,-0.169227,-0.014988,-0.037945,-0.245977,-0.024333,-0.040287,-0.293025,-0.032824,-0.042685,-0.334867,-0.039392,-0.009078,-0.168250,-0.019636,-0.011252,-0.243258,-0.030904,-0.013049,-0.289379,-0.037946,-0.015900,-0.330441,-0.042989,0.013680,-0.154310,-0.025559,0.019491,-0.209782,-0.035978,0.022954,-0.246923,-0.039631,0.024791,-0.281684,-0.042049,0.000000,0.000000,0.000000,0.035704,-0.022870,-0.011118,0.066311,-0.062452,-0.016814,0.089447,-0.098274,-0.022506,0.110326,-0.119099,-0.028437,0.051591,-0.150924,-0.007365,0.065452,-0.207277,-0.016709,0.072334,-0.242502,-0.025738,0.078004,-0.275042,-0.032691,0.031240,-0.166538,-0.009960,0.040057,-0.236881,-0.017972,0.044620,-0.280532,-0.026645,0.047697,-0.319480,-0.033272,0.010302,-0.167187,-0.014254,0.014352,-0.234987,-0.022654,0.017350,-0.279475,-0.029928,0.019911,-0.319531,-0.035265,-0.012358,-0.155591,-0.019721,-0.013715,-0.207903,-0.027943,-0.013989,-0.242294,-0.031693,-0.013665,-0.275516,-0.034065,0.858909,-0.453761,-0.803489,-0.577872,0.057176,-1.020637,0.048940,-1.183261,0.045447,-0.839430,0.196525,-1.092251,-0.173690,-1.114620
PRUEBA_1,prueba,0,20,0.000000,0.000000,0.000000,-0.035242,-0.023735,-0.013775,-0.069059,-0.064455,-0.022251,-0.095302,-0.100328,-0.029790,-0.119185,-0.118811,-0.037440,-0.055125,-0.155835,-0.012417,-0.069237,-0.220172,-0.023754,-0.076185,-0.260649,-0.033309,-0.081132,-0.297379,-0.040774,-0.031819,-0.171715,-0.015464,-0.036923,-0.249353,-0.025119,-0.038581,-0.297323,-0.033708,-0.040496,-0.339294,-0.040316,-0.008503,-0.169820,-0.020658,-0.009011,-0.245860,-0.032772,-0.009680,-0.293453,-0.040694,-0.011901,-0.335077,-0.046204,0.015016,-0.154584,-0.026885,0.023013,-0.212104,-0.038294,0.027809,-0.250176,-0.042787,0.030127,-0.285190,-0.045748,0.000000,0.000000,0.000000,0.036319,-0.023112,-0.010989,0.067427,-0.063026,-0.016367,0.090846,-0.098387,-0.021785,0.111671,-0.119184,-0.027558,0.053223,-0.151480,-0.006883,0.066212,-0.207684,-0.015963,0.072497,-0.242556,-0.024912,0.077962,-0.274946,-0.031996,0.032390,-0.166828,-0.009642,0.040308,-0.236402,-0.017658,0.044454,-0.280033,-0.026617,0.047723,-0.319354,-0.033611,0.010922,-0.167128,-0.014148,0.015150,-0.234810,-0.022842,0.018028,-0.279497,-0.030588,0.020885,-0.320487,-0.036352,-0.012326,-0.155354,-0.019791,-0.013697,-0.207619,-0.028652,-0.014098,-0.242239,-0.032991,-0.013656,-0.276462,-0.035844,0.867189,-0.442065,-0.811530,-0.577374,0.086100,-0.986587,0.073346,-1.162290,0.072479,-0.795673,0.206960,-1.083628,-0.163845,-1.098576
PRUEBA_1,prueba,0,21,0.000000,0.000000,0.000000,-0.036392,-0.023250,-0.014834,-0.069851,-0.063800,-0.023759,-0.095590,-0.099480,-0.031513,-0.119388,-0.119462,-0.039242,-0.054585,-0.158089,-0.012643,-0.069353,-0.222395,-0.023849,-0.076888,-0.262367,-0.033505,-0.082343,-0.298430,-0.041043,-0.031225,-0.173309,-0.015118,-0.036493,-0.251077,-0.024394,-0.038511,-0.298202,-0.032746,-0.040758,-0.340172,-0.039258,-0.008044,-0.170751,-0.019885,-0.009466,-0.247541,-0.031413,-0.010592,-0.293798,-0.038593,-0.012937,-0.335425,-0.043780,0.015181,-0.154948,-0.025876,0.022094,-0.211182,-0.036890,0.026296,-0.248585,-0.040924,0.028631,-0.284448,-0.043603,0.000000,0.000000,0.000000,0.036275,-0.022998,-0.011331,0.067197,-0.063268,-0.016967,0.090629,-0.098858,-0.022598,0.111836,-0.119582,-0.028544,0.052775,-0.151384,-0.007274,0.065940,-0.207642,-0.016568,0.072408,-0.242643,-0.025640,0.078092,-0.275169,-0.032778,0.032087,-0.166945,-0.009911,0.040231,-0.236673,-0.018077,0.044448,-0.280309,-0.027046,0.047747,-0.319649,-0.033995,0.010697,-0.167527,-0.014318,0.015001,-0.235595,-0.023132,0.017927,-0.280256,-0.030830,0.020858,-0.321055,-0.036505,-0.012484,-0.156064,-0.019893,-0.014008,-0.208578,-0.028781,-0.014374,-0.243201,-0.033080,-0.013783,-0.277128,-0.035863,0.864170,-0.439949,-0.810423,-0.573412,0.093478,-0.973037,0.079425,-1.150611,0.077762,-0.784788,0.214640,-1.071697,-0.160199,-1.088725
PRUEBA_1,prueba,0,22,0.000000,0.000000,0.000000,-0.036383,-0.023633,-0.014987,-0.069641,-0.064310,-0.024093,-0.095425,-0.100563,-0.032121,-0.119532,-0.120319,-0.040213,-0.054572,-0.157400,-0.012962,-0.068912,-0.222289,-0.024629,-0.076264,-0.262482,-0.034564,-0.081584,-0.299277,-0.042241,-0.030964,-0.172538,-0.015577,-0.036139,-0.250407,-0.025286,-0.038046,-0.297977,-0.033891,-0.040150,-0.340935,-0.040538,-0.007461,-0.170112,-0.020504,-0.008995,-0.246396,-0.032267,-0.010270,-0.293055,-0.039388,-0.012774,-0.335217,-0.044433,0.015962,-0.154749,-0.026688,0.022173,-0.211821,-0.037493,0.025985,-0.249436,-0.041166,0.027955,-0.285190,-0.043585,0.000000,0.000000,0.000000,0.036574,-0.023437,-0.010555,0.067336,-0.064562,-0.015715,0.090310,-0.100765,-0.021021,0.111431,-0.120478,-0.026627,0.052613,-0.152124,-0.006120,0.066390,-0.208562,-0.015083,0.072926,-0.243974,-0.024022,0.078297,-0.276815,-0.031034,0.031928,-0.167981,-0.008966,0.040585,-0.238491,-0.016739,0.044848,-0.282748,-0.025542,0.047778,-0.322502,-0.032311,0.010590,-0.168915,-0.013492,0.015045,-0.237192,-0.021792,0.018006,-0.282172,-0.029199,0.020557,-0.323049,-0.034655,-0.012542,-0.157600,-0.019144,-0.013378,-0.210320,-0.027416,-0.013492,-0.245051,-0.031215,-0.012964,-0.278628,-0.033623,0.865054,-0.441915,-0.814724,-0.573756,0.114133,-0.946697,0.099372,-1.134482,0.098869,-0.748836,0.219835,-1.065244,-0.149980,-1.077871
PRUEBA_1,prueba,0,23,0.000000,0.000000,0.000000,-0.036568,-0.023019,-0.015148,-0.069253,-0.063882,-0.024176,-0.094798,-0.100407,-0.032083,-0.118907,-0.120149,-0.040053,-0.054724,-0.157010,-0.012652,-0.068994,-0.222245,-0.023975,-0.076569,-0.262565,-0.033720,-0.082194,-0.299221,-0.041332,-0.031105,-0.172366,-0.015186,-0.035864,-0.250167,-0.024791,-0.037709,-0.297603,-0.033461,-0.039856,-0.340297,-0.040173,-0.007691,-0.169889,-0.020050,-0.009121,-0.247061,-0.031965,-0.010343,-0.293709,-0.039387,-0.012821,-0.336138,-0.044649,0.015403,-0.154253,-0.026151,0.021901,-0.211680,-0.037309,0.025962,-0.249544,-0.041332,0.028346,-0.285874,-0.043991,0.000000,0.000000,0.000000,0.036121,-0.024234,-0.010749,0.066595,-0.064479,-0.016512,0.089281,-0.100015,-0.022480,0.110340,-0.120797,-0.028761,0.051309,-0.151446,-0.007229,0.065324,-0.207108,-0.017089,0.072390,-0.242171,-0.026526,0.077944,-0.274884,-0.033754,0.031204,-0.166850,-0.010367,0.040431,-0.237721,-0.018990,0.044903,-0.282436,-0.028054,0.047464,-0.322254,-0.034902,0.010266,-0.167369,-0.015220,0.014574,-0.236617,-0.024321,0.017662,-0.281810,-0.031943,0.020067,-0.322644,-0.037416,-0.012541,-0.155785,-0.021184,-0.013838,-0.209006,-0.029994,-0.014109,-0.244019,-0.033972,-0.014012,-0.277666,-0.036472,0.860798,-0.431744,-0.811714,-0.565848,0.130241,-0.939520,0.112960,-1.126767,0.111677,-0.743953,0.228562,-1.058993,-0.139301,-1.070000
PRUEBA_1,prueba,0,24,0.000000,0.000000,0.000000,-0.036319,-0.022319,-0.015612,-0.068883,-0.062263,-0.024974,-0.094415,-0.098733,-0.033063,-0.118620,-0.118710,-0.041140,-0.054974,-0.156050,-0.013475,-0.069345,-0.221426,-0.024842,-0.076723,-0.261766,-0.034553,-0.082138,-0.298591,-0.042152,-0.031443,-0.171491,-0.015738,-0.036362,-0.249326,-0.025253,-0.038159,-0.296576,-0.033792,-0.040283,-0.339281,-0.040475,-0.008092,-0.168839,-0.020333,-0.009529,-0.245954,-0.032161,-0.010596,-0.292464,-0.039534,-0.012990,-0.335005,-0.044840,0.014989,-0.153173,-0.026200,0.021524,-0.210199,-0.037458,0.025571,-0.247830,-0.041597,0.027884,-0.284232,-0.044348,0.000000,0.000000,0.000000,0.036031,-0.023851,-0.010955,0.066379,-0.064614,-0.016683,0.089230,-0.100369,-0.022516,0.110193,-0.120960,-0.028665,0.051451,-0.151674,-0.007436,0.064923,-0.207600,-0.017085,0.071794,-0.242336,-0.026377,0.077436,-0.274669,-0.033522,0.030929,-0.167168,-0.010343,0.039630,-0.238116,-0.018785,0.044163,-0.282285,-0.027752,0.047215,-0.321573,-0.034545,0.009637,-0.167657,-0.014963,0.013656,-0.236712,-0.023863,0.016794,-0.282102,-0.031502,0.019654,-0.323154,-0.037022,-0.013458,-0.155861,-0.020709,-0.014362,-0.209371,-0.029357,-0.014400,-0.244468,-0.033367,-0.013702,-0.278395,-0.035916,0.858773,-0.436454,-0.814787,-0.567742,0.132522,-0.931737,0.115483,-1.122897,0.116548,-0.732297,0.227918,-1.058258,-0.136703,-1.065782
PRUEBA_1,prueba,0,25,0.000000,0.000000,0.000000,-0.036580,-0.021908,-0.015604,-0.069457,-0.062311,-0.024978,-0.094717,-0.099349,-0.033026,-0.118926,-0.119713,-0.041121,-0.055025,-0.157650,-0.013907,-0.069077,-0.222811,-0.025493,-0.076590,-0.263327,-0.035435,-0.082283,-0.299929,-0.043210,-0.031384,-0.172703,-0.016325,-0.036210,-0.250399,-0.026052,-0.038023,-0.297786,-0.034825,-0.040211,-0.340297,-0.041654,-0.007971,-0.169677,-0.021050,-0.009088,-0.246734,-0.033105,-0.010189,-0.293588,-0.040720,-0.012715,-0.336224,-0.046174,0.015239,-0.153416,-0.027009,0.022101,-0.210752,-0.038436,0.026223,-0.248343,-0.042680,0.028501,-0.284532,-0.045505,0.000000,0.000000,0.000000,0.036312,-0.023223,-0.010966,0.066816,-0.063506,-0.016501,0.089950,-0.098803,-0.022152,0.111012,-0.118223,-0.028236,0.052547,-0.150251,-0.007293,0.065950,-0.206115,-0.016902,0.072731,-0.241125,-0.026170,0.078333,-0.273517,-0.033346,0.032053,-0.165915,-0.010176,0.041058,-0.236661,-0.018700,0.045777,-0.281076,-0.027850,0.049071,-0.320556,-0.034798,0.010722,-0.166272,-0.014786,0.014948,-0.235230,-0.023937,0.018077,-0.280865,-0.031963,0.020881,-0.322137,-0.037743,-0.012608,-0.154337,-0.020493,-0.013581,-0.207708,-0.029520,-0.013769,-0.242963,-0.033883,-0.013340,-0.277331,-0.036698,0.858439,-0.426242,-0.818913,-0.569059,0.149131,-0.931743,0.130155,-1.121242,0.128309,-0.733810,0.240899,-1.055431,-0.126506,-1.064326
